iter	Logloss
1513	0.3247870417
1514	0.3246978846
1515	0.3245984472
1516	0.3244973849
1517	0.3244579985
1518	0.3243939629
1519	0.3243659133
1520	0.3242624657
1521	0.324225607
1522	0.3241350974
1523	0.3240914219
1524	0.3239293395
1525	0.3237918602
1526	0.323765526
1527	0.3236699584
1528	0.3236428746
1529	0.3235885152
1530	0.3235482274
1531	0.3234277641
1532	0.3233199885
1533	0.3232145013
1534	0.3231918587
1535	0.3231469167
1536	0.3230997623
1537	0.3230092037
1538	0.3229017692
1539	0.3228300255
1540	0.3227827175
1541	0.3227026543
1542	0.3226485767
1543	0.3226250762
1544	0.322486301
1545	0.3223913155
1546	0.3223492802
1547	0.322308055
1548	0.3222258783
1549	0.3221333153
1550	0.3220264801
1551	0.3219269252
1552	0.321825706
1553	0.3217183432
1554	0.3216304863
1555	0.3215156694
1556	0.3214707808
1557	0.3213849226
1558	0.3212977583
1559	0.3211984858
1560	0.3211544996
1561	0.321116789
1562	0.3210143476
1563	0.3209578838
1564	0.3208502303
1565	0.3207052968
1566	0.3206577593
1567	0.320559452
1568	0.3205368535
1569	0.3204822828
1570	0.3203841275
1571	0.3203509011
1572	0.3202558729
1573	0.3201622498
1574	0.320087909
1575	0.3200444694
1576	0.3199069763
1577	0.3198309203
1578	0.3196908694
1579	0.3196091105
1580	0.3195877967
1581	0.319543004
1582	0.3194750573
1583	0.3193816794
1584	0.3193543296
1585	0.3192989243
1586	0.3192101331
1587	0.3191308287
1588	0.3190930689
1589	0.3189979563
1590	0.3189086307
1591	0.3188234367
1592	0.3187827978
1593	0.3186713742
1594	0.3185697481
1595	0.3184875052
1596	0.3184212574
1597	0.3183947404
1598	0.3183236054
1599	0.3182266434
1600	0.3181656354
1601	0.3180519479
1602	0.3180047921
1603	0.3179607966
1604	0.3178957615
1605	0.3178616935
1606	0.317802576
1607	0.317688253
1608	0.3175945431
1609	0.3175243278
1610	0.3174168538
1611	0.3173399354
1612	0.31731234
1613	0.3172312485
1614	0.3171726012
1615	0.3171034004
1616	0.3170228674
1617	0.3169052174
1618	0.3168536253
1619	0.3168149181
1620	0.3167633255
1621	0.316741067
1622	0.3166201813
1623	0.3165336934
1624	0.316400756
1625	0.3163014986
1626	0.316277708
1627	0.3161996844
1628	0.3160875797
1629	0.3160199228
1630	0.3159386424
1631	0.3158588893
1632	0.3157506009
1633	0.3157148953
1634	0.3155742681
1635	0.3155474355
1636	0.3154604092
1637	0.315398393
1638	0.3153421134
1639	0.3152446912
1640	0.3152039398
1641	0.3151609125
1642	0.3150467912
1643	0.3149987356
1644	0.3149417924
1645	0.3148485437
1646	0.314823063
1647	0.314801258
1648	0.3147538459
1649	0.3146602321
1650	0.3146058567
1651	0.3144955467
1652	0.3143959389
1653	0.314306988
1654	0.3142629393
1655	0.3142246845
1656	0.3141937967
1657	0.3141447433
1658	0.3140849835
1659	0.3139866789
1660	0.3138891487
1661	0.313819205
1662	0.3137266675
1663	0.3136217338
1664	0.3135085714
1665	0.3134837893
1666	0.3134014038
1667	0.3133632886
1668	0.313314359
1669	0.3132909459
1670	0.3132581198
1671	0.313224187
1672	0.3132020191
1673	0.3131809495
1674	0.3131204901
1675	0.3130180638
1676	0.3129913916
1677	0.3129276464
1678	0.3128322162
1679	0.3127232195
1680	0.3126402706
1681	0.3125869884
1682	0.3125430514
1683	0.3124610608
1684	0.3124190662
1685	0.3123036781
1686	0.3122614127
1687	0.3121638788
1688	0.3121386486
1689	0.3120893046
1690	0.3120041714
1691	0.3119843464
1692	0.311864183
1693	0.3117697951
1694	0.3116707496
1695	0.3116127139
1696	0.3115924777
1697	0.311502742
1698	0.3114756868
1699	0.3113838778
1700	0.3113581028
1701	0.3113336157
1702	0.311248506
1703	0.3112141529
1704	0.3111777639
1705	0.3111424827
1706	0.3110898831
1707	0.3109971661
1708	0.3109398502
1709	0.3108619944
1710	0.3107488323
1711	0.310638325
1712	0.3105638304
1713	0.3105395915
1714	0.3104577166
1715	0.3104321482
1716	0.3103385369
1717	0.3102749984
1718	0.3101670163
1719	0.3101123131
1720	0.3100242053
1721	0.3099153675
1722	0.3098773228
1723	0.3097958892
1724	0.3097533993
1725	0.3097289127
1726	0.3096308522
1727	0.3096059598
1728	0.309506761
1729	0.3093987933
1730	0.3092960231
1731	0.3092093981
1732	0.3091866469
1733	0.3090969197
1734	0.3090269589
1735	0.3089536516
1736	0.3088504402
1737	0.3088005598
1738	0.308744495
1739	0.3086722375
1740	0.308589283
1741	0.3084873374
1742	0.3083856643
1743	0.3083516188
1744	0.3082436442
1745	0.308198991
1746	0.3080710016
1747	0.3080405839
1748	0.3079588632
1749	0.3078779416
1750	0.3078541907
1751	0.3078310333
1752	0.3077123165
1753	0.3076046724
1754	0.3075814246
1755	0.3075428133
1756	0.3074957029
1757	0.3074127386
1758	0.3073752719
1759	0.3073521792
1760	0.3073265405
1761	0.3072228624
1762	0.3071687141
1763	0.3071188487
1764	0.3070987533
1765	0.3070131876
1766	0.3069586819
1767	0.3068690571
1768	0.3067814248
1769	0.3066854144
1770	0.306584932
1771	0.3065620367
1772	0.3065181572
1773	0.3064793383
1774	0.3064352031
1775	0.30633934
1776	0.3062678663
1777	0.3061431389
1778	0.3060642474
1779	0.306034122
1780	0.3059972189
1781	0.3058910636
1782	0.3058307742
1783	0.3057426206
1784	0.3056952598
1785	0.3056044198
1786	0.3055225413
1787	0.3054174321
1788	0.3053228939
1789	0.3052615978
1790	0.3052286217
1791	0.3052085741
1792	0.3051676927
1793	0.3050837484
1794	0.304991092
1795	0.3049011929
1796	0.3048564524
1797	0.304832326
1798	0.3047221202
1799	0.3046423209
1800	0.3045457758
1801	0.3045220072
1802	0.3044019259
1803	0.3043051622
1804	0.3042653487
1805	0.3042192027
1806	0.3041877545
1807	0.3041135587
1808	0.3040267159
1809	0.3039998414
1810	0.3038901453
1811	0.3038206356
1812	0.3037521037
1813	0.3037136463
1814	0.3036208246
1815	0.3035970354
1816	0.3035574948
1817	0.3035360864
1818	0.3034318042
1819	0.3034031455
1820	0.303325539
1821	0.3033012092
1822	0.3032743081
1823	0.3031921696
1824	0.3031686535
1825	0.3030742814
1826	0.3030512158
1827	0.3030140834
1828	0.3029617686
1829	0.3028696516
1830	0.3028003461
1831	0.302709421
1832	0.3026852716
1833	0.3026408394
1834	0.3025300135
1835	0.3024293195
1836	0.3024060858
1837	0.3023826493
1838	0.302351153
1839	0.3022886399
1840	0.302212195
1841	0.3020993312
1842	0.3020760098
1843	0.3020457554
1844	0.3019552049
1845	0.3018461902
1846	0.3017609072
1847	0.3017104451
1848	0.3016707066
1849	0.3015803182
1850	0.3015596582
1851	0.3014774257
1852	0.3014555971
1853	0.301342287
1854	0.3012441628
1855	0.3012218838
1856	0.3011046453
1857	0.3010018456
1858	0.3009786883
1859	0.3009286559
1860	0.3008408215
1861	0.3007325894
1862	0.3006937945
1863	0.3005947455
1864	0.3004967461
1865	0.3004600009
1866	0.3003905052
1867	0.3002835113
1868	0.3002488651
1869	0.3001559997
1870	0.3000991203
1871	0.3000795689
1872	0.3000565721
1873	0.2999525538
1874	0.2998638418
1875	0.2998293489
1876	0.2997600152
1877	0.2996823214
1878	0.2996134323
1879	0.2995265563
1880	0.2993952224
1881	0.2993649412
1882	0.2992731858
1883	0.299239122
1884	0.2991446955
1885	0.2991023946
1886	0.2990787645
1887	0.29900753
1888	0.2989417947
1889	0.2988638313
1890	0.2987718424
1891	0.2987220306
1892	0.298577001
1893	0.2984559048
1894	0.2983476222
1895	0.298324823
1896	0.2982367212
1897	0.298152102
1898	0.2980681519
1899	0.2980282307
1900	0.2979741049
1901	0.2978864975
1902	0.297864492
1903	0.2977897341
1904	0.2977228899
1905	0.2977009468
1906	0.2976829395
1907	0.2976232109
1908	0.2976007271
1909	0.2974827246
1910	0.2974275282
1911	0.2973894538
1912	0.2973401616
1913	0.2972872846
1914	0.2972463032
1915	0.2972240018
1916	0.2971637627
1917	0.2970737193
1918	0.297001722
1919	0.2969010283
1920	0.2967991091
1921	0.2967539561
1922	0.296734627
1923	0.2967122134
1924	0.2966814771
1925	0.2966394349
1926	0.2965597591
1927	0.2965263434
1928	0.2964318396
1929	0.2963899611
1930	0.2963686516
1931	0.2962843752
1932	0.2961910351
1933	0.2960972128
1934	0.2960238388
1935	0.2959869334
1936	0.295953643
1937	0.29593328
1938	0.2959029114
1939	0.2958713414
1940	0.2957849156
1941	0.2957514339
1942	0.2956361558
1943	0.2956141454
1944	0.2955755045
1945	0.2955411663
1946	0.2954619536
1947	0.2953774209
1948	0.2953007685
1949	0.2952525287
1950	0.2952297942
1951	0.2952076734
1952	0.2951173321
1953	0.2950345354
1954	0.2949995212
1955	0.2949810058
1956	0.2949341013
1957	0.2948403702
1958	0.2947288061
1959	0.2946582664
1960	0.2945689722
1961	0.2944715784
1962	0.2943817245
1963	0.2943045539
1964	0.2942424502
1965	0.2941447893
1966	0.2940509999
1967	0.2940290091
1968	0.2940093616
1969	0.2939483919
1970	0.2938848983
1971	0.293863313
1972	0.2937931397
1973	0.2936901266
1974	0.2935843914
1975	0.29355157
1976	0.2935079804
1977	0.2934767327
1978	0.2934549023
1979	0.2934355323
1980	0.2934139097
1981	0.2933237188
1982	0.2932573362
1983	0.2931445761
1984	0.2930159149
1985	0.2929695586
1986	0.2929353412
1987	0.2928965222
1988	0.2928689936
1989	0.2928246601
1990	0.2928028996
1991	0.2927636497
1992	0.2927420269
1993	0.2926418363
1994	0.2926014183
1995	0.2925829924
1996	0.292536351
1997	0.2924865209
1998	0.2924093533
1999	0.2923196719
2000	0.2922980211
2001	0.2921944929
2002	0.2921236976
2003	0.2920016143
2004	0.2919218662
2005	0.2918890148
2006	0.2918057535
2007	0.2917850761
2008	0.2916878542
2009	0.2916661556
2010	0.2916109067
2011	0.2915928184
2012	0.291487189
2013	0.2914545278
2014	0.2914350642
2015	0.291344127
2016	0.2912473258
2017	0.2912255622
2018	0.2911474759
2019	0.2911179663
2020	0.2910854749
2021	0.2910357397
2022	0.2909647199
2023	0.2909229773
2024	0.2908886689
2025	0.2908009153
2026	0.2907048551
2027	0.2906148467
2028	0.2905804709
2029	0.2905055145
2030	0.2904315434
2031	0.2904112022
2032	0.2903898421
2033	0.2903050841
2034	0.2902454922
2035	0.2902238668
2036	0.2901798802
2037	0.2900934502
2038	0.2900120815
2039	0.2899701721
2040	0.2898926306
2041	0.2898493093
2042	0.2897614115
2043	0.2896939499
2044	0.2895892511
2045	0.2895316048
2046	0.2894681091
2047	0.2894464611
2048	0.289329716
2049	0.2893109967
2050	0.2892279297
2051	0.2891459936
2052	0.2891253844
2053	0.2891052909
2054	0.2890745838
2055	0.2890022622
2056	0.2889404635
2057	0.288914151
2058	0.2888239882
2059	0.2888029685
2060	0.2887244948
2061	0.2886597129
2062	0.2886383351
2063	0.2886115211
2064	0.2885636952
2065	0.2884850859
2066	0.2883922355
2067	0.2883718717
2068	0.2883279981
2069	0.2882953563
2070	0.288274384
2071	0.2882461966
2072	0.288224796
2073	0.2881765288
2074	0.2881362188
2075	0.2880848634
2076	0.2880118843
2077	0.2879908219
2078	0.2879573811
2079	0.2879368817
2080	0.2878920854
2081	0.2878644611
2082	0.2878330321
2083	0.2878131885
2084	0.2877151107
2085	0.2876191748
2086	0.2875984904
2087	0.2874952246
2088	0.2874767954
2089	0.2874406544
2090	0.2873451067
2091	0.2872372845
2092	0.2871743905
2093	0.2871559617
2094	0.2870985538
2095	0.287058145
2096	0.2869792597
2097	0.2869010431
2098	0.2868263384
2099	0.2868066734
2100	0.2867882271
2101	0.286757111
2102	0.2866613227
2103	0.2865847211
2104	0.2864946014
2105	0.2864752044
2106	0.2864367061
2107	0.2863724347
2108	0.2862990526
2109	0.2862097912
2110	0.2861246581
2111	0.2860402326
2112	0.2860114853
2113	0.2859463096
2114	0.2858448767
2115	0.2858260025
2116	0.285804558
2117	0.2857655732
2118	0.2856827267
2119	0.2856365781
2120	0.2856058904
2121	0.2855006921
2122	0.2854052742
2123	0.2853263219
2124	0.2852507434
2125	0.2852243849
2126	0.2851491894
2127	0.2851176917
2128	0.2850544022
2129	0.2850367646
2130	0.2850158853
2131	0.2849022899
2132	0.2848305566
2133	0.2847855802
2134	0.2847625798
2135	0.2846883106
2136	0.284667762
2137	0.2846327136
2138	0.2846122824
2139	0.2845917182
2140	0.2845223308
2141	0.2844831032
2142	0.2843870328
2143	0.2843663713
2144	0.284229186
2145	0.2841342227
2146	0.2839975598
2147	0.2839174014
2148	0.2838831088
2149	0.2837843326
2150	0.2837342327
2151	0.2836598359
2152	0.2835981467
2153	0.2835042813
2154	0.2834336671
2155	0.2834083921
2156	0.2833879158
2157	0.2833673943
2158	0.283339709
2159	0.2833084797
2160	0.2832887847
2161	0.2832114668
2162	0.2831476915
2163	0.2830534145
2164	0.2829674353
2165	0.2828848015
2166	0.2828108601
2167	0.2827617015
2168	0.2827411573
2169	0.2827131075
2170	0.282681911
2171	0.2826637345
2172	0.2826434177
2173	0.2825401183
2174	0.2824997281
2175	0.282481529
2176	0.2823961234
2177	0.2823759396
2178	0.2822840792
2179	0.2822430839
2180	0.2822027771
2181	0.2821821902
2182	0.2821131176
2183	0.2820948911
2184	0.2820143754
2185	0.2819609331
2186	0.2819420964
2187	0.2819142058
2188	0.2818285197
2189	0.2817547551
2190	0.2816950481
2191	0.2816009824
2192	0.2815541348
2193	0.2815340432
2194	0.2814928417
2195	0.281473982
2196	0.2813901953
2197	0.2813231492
2198	0.2813038238
2199	0.2812400337
2200	0.2812201452
2201	0.2812001189
2202	0.2811687546
2203	0.281090362
2204	0.2810075443
2205	0.2809807828
2206	0.2809616803
2207	0.2809416562
2208	0.280862532
2209	0.280842438
2210	0.2807822939
2211	0.2807494199
2212	0.2807297741
2213	0.2806574459
2214	0.280640393
2215	0.2805614447
2216	0.2804936512
2217	0.2804439278
2218	0.2804240614
2219	0.2803289956
2220	0.2803092644
2221	0.2802339727
2222	0.2802061672
2223	0.2801865236
2224	0.2801666571
2225	0.2800642357
2226	0.2799729988
2227	0.2799554078
2228	0.2799167919
2229	0.2798868204
2230	0.2798670215
2231	0.2798326187
2232	0.2798034235
2233	0.2797772929
2234	0.2796971079
2235	0.2796094818
2236	0.2795478337
2237	0.2794656851
2238	0.2794249162
2239	0.2793816163
2240	0.2792898245
2241	0.2792702236
2242	0.2791966088
2243	0.2791769857
2244	0.27915966
2245	0.2791085225
2246	0.2790769997
2247	0.279046987
2248	0.2790140967
2249	0.2789925409
2250	0.2789663325
2251	0.278932135
2252	0.278858868
2253	0.2788318352
2254	0.2787454839
2255	0.278679902
2256	0.2786188566
2257	0.278597814
2258	0.2785378741
2259	0.278518341
2260	0.2784321471
2261	0.278405163
2262	0.2783626979
2263	0.2783300334
2264	0.2782701989
2265	0.2782442055
2266	0.2782090321
2267	0.2781446076
2268	0.2780582964
2269	0.2780223205
2270	0.2779428237
2271	0.2779233632
2272	0.2778166539
2273	0.2777916852
2274	0.277756227
2275	0.2776838376
2276	0.2776653639
2277	0.2776425695
2278	0.2775721798
2279	0.2775436772
2280	0.2774648149
2281	0.2774335705
2282	0.2773290373
2283	0.2772357545
2284	0.2771461421
2285	0.2771240168
2286	0.2770965958
2287	0.2770801907
2288	0.2770045702
2289	0.276917421
2290	0.276823604
2291	0.2767420071
2292	0.2767190709
2293	0.2766428311
2294	0.2766230105
2295	0.2765954784
2296	0.2765164152
2297	0.2764969098
2298	0.2764777425
2299	0.2764339362
2300	0.2764147914
2301	0.276397446
2302	0.2763511682
2303	0.2763318179
2304	0.2763065184
2305	0.2762318405
2306	0.2761363555
2307	0.2761179062
2308	0.2760598619
2309	0.2759926334
2310	0.275972587
2311	0.2758721417
2312	0.275855204
2313	0.2757914281
2314	0.2757546648
2315	0.2757346634
2316	0.2756679838
2317	0.2756497598
2318	0.2755579783
2319	0.2754848519
2320	0.2754655263
2321	0.2754480029
2322	0.2753833263
2323	0.2753129829
2324	0.2752855839
2325	0.2752231988
2326	0.275185308
2327	0.2751663383
2328	0.2751315716
2329	0.2750482139
2330	0.2749621035
2331	0.274902117
2332	0.2748837377
2333	0.274820742
2334	0.2747238356
2335	0.2746594041
2336	0.2745607141
2337	0.274480992
2338	0.2744400568
2339	0.2744210693
2340	0.2743200134
2341	0.2742932716
2342	0.2742644824
2343	0.2742428142
2344	0.2742238715
2345	0.2741851885
2346	0.2741661107
2347	0.2741472107
2348	0.2740698501
2349	0.2740509748
2350	0.2739739338
2351	0.2739533919
2352	0.2739344714
2353	0.2738940725
2354	0.2738752626
2355	0.2738581423
2356	0.2737818301
2357	0.2737637164
2358	0.2736931603
2359	0.2736743503
2360	0.2736344996
2361	0.2735962884
2362	0.2735787647
2363	0.2735599771
2364	0.2735137462
2365	0.2734421164
2366	0.2734119681
2367	0.2733352481
2368	0.2732716609
2369	0.2731955367
2370	0.2731253821
2371	0.2731087551
2372	0.273030455
2373	0.2730113068
2374	0.2729935083
2375	0.2729360588
2376	0.2728814669
2377	0.2727969555
2378	0.2727798328
2379	0.2727039165
2380	0.2726369132
2381	0.2726013578
2382	0.272531919
2383	0.2724320597
2384	0.2724136802
2385	0.2723888106
2386	0.2723702507
2387	0.2723318909
2388	0.2722881561
2389	0.2722592024
2390	0.2721662543
2391	0.2721230836
2392	0.2720271414
2393	0.2719646935
2394	0.2718761101
2395	0.2718357952
2396	0.2717723187
2397	0.2717429594
2398	0.2717029248
2399	0.2716871806
2400	0.2716362814
2401	0.2716180118
2402	0.2715901649
2403	0.2715640789
2404	0.2714988656
2405	0.2714805286
2406	0.2714622141
2407	0.2714384669
2408	0.271377016
2409	0.2712928316
2410	0.2712738438
2411	0.2712446231
2412	0.2712283587
2413	0.2712099768
2414	0.2711147409
2415	0.2710408658
2416	0.2709634808
2417	0.2709471711
2418	0.2709017187
2419	0.2708834716
2420	0.2708366345
2421	0.270818455
2422	0.2708002305
2423	0.2707854055
2424	0.2706825624
2425	0.270597507
2426	0.2705686916
2427	0.2705422837
2428	0.2704628359
2429	0.2703569856
2430	0.2703140891
2431	0.2702959548
2432	0.2702776402
2433	0.2702605154
2434	0.2701850442
2435	0.2701304265
2436	0.2701020229
2437	0.2700211564
2438	0.2699621005
2439	0.2699436507
2440	0.269853773
2441	0.2698358844
2442	0.2698013195
2443	0.2697814734
2444	0.2697631611
2445	0.2697450515
2446	0.2697271199
2447	0.2696405038
2448	0.2696211756
2449	0.2695434234
2450	0.2695102369
2451	0.2694511213
2452	0.2694308719
2453	0.2693824909
2454	0.2693609125
2455	0.2693301885
2456	0.2692461993
2457	0.2692282477
2458	0.2692102937
2459	0.2691322247
2460	0.2691041692
2461	0.2690758533
2462	0.268998388
2463	0.2689329165
2464	0.2689152581
2465	0.2688478543
2466	0.2687743133
2467	0.2687455173
2468	0.2686578942
2469	0.2685712453
2470	0.2685349204
2471	0.2684491365
2472	0.2684307772
2473	0.2683702011
2474	0.2683442251
2475	0.2683143513
2476	0.2682810732
2477	0.2682617387
2478	0.2682307641
2479	0.2681675181
2480	0.2681498819
2481	0.2681282969
2482	0.2680731451
2483	0.2680564509
2484	0.2679814895
2485	0.267928192
2486	0.2679005003
2487	0.2678826839
2488	0.267804396
2489	0.2677868477
2490	0.2677310414
2491	0.2676740447
2492	0.2676562486
2493	0.2675573539
2494	0.2674821754
2495	0.2674423214
2496	0.2673714071
2497	0.2673537461
2498	0.2673359072
2499	0.2673175005
2500	0.2672589903
2501	0.2671990489
2502	0.2670976865
2503	0.2670803389
2504	0.2670313415
2505	0.2670042353
2506	0.2669601186
2507	0.266939214
2508	0.2668598344
2509	0.2668285819
2510	0.2667833922
2511	0.2667589291
2512	0.2667203175
2513	0.2667027896
2514	0.2666258168
2515	0.2665730334
2516	0.2665555551
2517	0.2665260705
2518	0.2664897306
2519	0.2664100137
2520	0.2663844657
2521	0.2663307484
2522	0.2663117368
2523	0.2662776216
2524	0.2662049067
2525	0.2661067845
2526	0.2660891686
2527	0.2660606038
2528	0.2660128305
2529	0.2659818452
2530	0.2659580287
2531	0.2659404104
2532	0.2659229747
2533	0.265875301
2534	0.2658341833
2535	0.2658182546
2536	0.2657564784
2537	0.2656972689
2538	0.2656641763
2539	0.2655534134
2540	0.2655141664
2541	0.2654967057
2542	0.2654297091
2543	0.265328115
2544	0.265310073
2545	0.265210727
2546	0.2651931581
2547	0.2651123511
2548	0.2650508011
2549	0.2649421957
2550	0.2649240161
2551	0.2649051608
2552	0.2648189878
2553	0.264795776
2554	0.2647790156
2555	0.2647616716
2556	0.2647460847
2557	0.2647022423
2558	0.2646706483
2559	0.2646053495
2560	0.2645040889
2561	0.2644110787
2562	0.2643276065
2563	0.2642882874
2564	0.2642317508
2565	0.2641467289
2566	0.264075905
2567	0.264058487
2568	0.2640049171
2569	0.2639777011
2570	0.2639603553
2571	0.2639345822
2572	0.2638757815
2573	0.2637932057
2574	0.2637544773
2575	0.2637177902
2576	0.2636615436
2577	0.2636254499
2578	0.2635957519
2579	0.2635032457
2580	0.2634677122
2581	0.2634025731
2582	0.2633412649
2583	0.2633242076
2584	0.2632664236
2585	0.2632027677
2586	0.2631855797
2587	0.2631636149
2588	0.2631025382
2589	0.2630148917
2590	0.2629456492
2591	0.262917124
2592	0.2628608416
2593	0.2627898907
2594	0.2627727457
2595	0.262754749
2596	0.2626519188
2597	0.262577041
2598	0.2625596054
2599	0.262542573
2600	0.2625254978
2601	0.2624396505
2602	0.2623732646
2603	0.2623190538
2604	0.2622933901
2605	0.2622764008
2606	0.2622617597
2607	0.2621741466
2608	0.2621446783
2609	0.2621276034
2610	0.2620898479
2611	0.2620635338
2612	0.2619909603
2613	0.2619719504
2614	0.2619153004
2615	0.2618986759
2616	0.261831929
2617	0.2618144733
2618	0.2617676313
2619	0.2616834898
2620	0.2616637319
2621	0.2616373531
2622	0.2615720015
2623	0.2615542981
2624	0.2614897247
2625	0.2614587718
2626	0.2614415637
2627	0.2613835566
2628	0.2612990882
2629	0.2612375892
2630	0.261158438
2631	0.2610793003
2632	0.2610420069
2633	0.2610246574
2634	0.261007806
2635	0.2609757278
2636	0.2609171976
2637	0.2608117467
2638	0.2607454907
2639	0.2607054318
2640	0.2606884444
2641	0.260663237
2642	0.2605804569
2643	0.260514567
2644	0.2604901754
2645	0.2604227149
2646	0.2604055289
2647	0.2603887914
2648	0.260323358
2649	0.2602989339
2650	0.2602817273
2651	0.2602361357
2652	0.2602079497
2653	0.2601696
2654	0.2601077429
2655	0.2600527947
2656	0.259998071
2657	0.2599817619
2658	0.2599659933
2659	0.2599203898
2660	0.2598645409
2661	0.2598393574
2662	0.2598025001
2663	0.2597855603
2664	0.2597686675
2665	0.2597277773
2666	0.2597109932
2667	0.2596777848
2668	0.2596084278
2669	0.2595916254
2670	0.2595746878
2671	0.2595580166
2672	0.259500515
2673	0.2594706451
2674	0.2594537055
2675	0.2593905472
2676	0.2593060232
2677	0.2592791169
2678	0.2592623122
2679	0.2592378924
2680	0.2592211328
2681	0.2591521246
2682	0.259124622
2683	0.2590819486
2684	0.2590657972
2685	0.2590495127
2686	0.2589724549
2687	0.2589576574
2688	0.2588837466
2689	0.2588659484
2690	0.2588229133
2691	0.2587451914
2692	0.2586692051
2693	0.2586513186
2694	0.2585980216
2695	0.2585728793
2696	0.2585135734
2697	0.2584403084
2698	0.2583790489
2699	0.2583620208
2700	0.2582908862
2701	0.2582192105
2702	0.258201912
2703	0.258185511
2704	0.2581296969
2705	0.2581124393
2706	0.2580959952
2707	0.2580794381
2708	0.2580528577
2709	0.2580256128
2710	0.2579995205
2711	0.2579812324
2712	0.2579647639
2713	0.2579489773
2714	0.2578867002
2715	0.257870369
2716	0.257853835
2717	0.2577617618
2718	0.2576742121
2719	0.2576003173
2720	0.257529458
2721	0.2574749719
2722	0.257448005
2723	0.2574315815
2724	0.2573375892
2725	0.2572884067
2726	0.2572241336
2727	0.2572073721
2728	0.2571252695
2729	0.2571088682
2730	0.2570961125
2731	0.2570142187
2732	0.2569709781
2733	0.2569429109
2734	0.2568863827
2735	0.2568700286
2736	0.2568352629
2737	0.2568170178
2738	0.2567216838
2739	0.2566845555
2740	0.2566449012
2741	0.2565822603
2742	0.2565657937
2743	0.2565374489
2744	0.2565140213
2745	0.2564975792
2746	0.2564295182
2747	0.2564132769
2748	0.2563287354
2749	0.256312492
2750	0.2562962037
2751	0.2562114546
2752	0.2561953257
2753	0.256180977
2754	0.2561653868
2755	0.2561006476
2756	0.2560318618
2757	0.2559688323
2758	0.2559283264
2759	0.2559042678
2760	0.2558239577
2761	0.2557516312
2762	0.2556874061
2763	0.2556605474
2764	0.2556441743
2765	0.2555736003
2766	0.2555574713
2767	0.2555241034
2768	0.2555015707
2769	0.2554614378
2770	0.2553917199
2771	0.2553648599
2772	0.2552864855
2773	0.2552624296
2774	0.2552462086
2775	0.2552311142
2776	0.2552041691
2777	0.2551881736
2778	0.2551219464
2779	0.2550529442
2780	0.2550368155
2781	0.2550206435
2782	0.2550063365
2783	0.2549620131
2784	0.2549416236
2785	0.2548729044
2786	0.2548007962
2787	0.2547846018
2788	0.2547048928
2789	0.2546756717
2790	0.2546124352
2791	0.2545386827
2792	0.2545223268
2793	0.254437984
2794	0.2543608221
2795	0.2543183089
2796	0.2542471597
2797	0.2542317503
2798	0.2542164084
2799	0.2542000338
2800	0.2541477178
2801	0.2541280047
2802	0.2541105657
2803	0.2540936485
2804	0.2540240843
2805	0.2539818857
2806	0.2539435486
2807	0.2539000327
2808	0.2538349406
2809	0.2537772741
2810	0.2537613669
2811	0.2537186055
2812	0.253679245
2813	0.2536520715
2814	0.2536360066
2815	0.2536182122
2816	0.253585954
2817	0.2535234085
2818	0.2534595786
2819	0.2533642415
2820	0.2533332604
2821	0.2532780784
2822	0.2532513205
2823	0.2532142005
2824	0.2531887204
2825	0.2531605352
2826	0.2531443854
2827	0.2531285025
2828	0.2531041056
2829	0.2530686701
2830	0.2530387967
2831	0.2530026571
2832	0.2529362708
2833	0.252910294
2834	0.2528486636
2835	0.2528099351
2836	0.2527260311
2837	0.2526544393
2838	0.2525788822
2839	0.2525627759
2840	0.2525468068
2841	0.2525307457
2842	0.2525166657
2843	0.2524917901
2844	0.2524531325
2845	0.2523764337
2846	0.2523008403
2847	0.2522774555
2848	0.2522610355
2849	0.2522296524
2850	0.2522142015
2851	0.2521981666
2852	0.2521821035
2853	0.2521671709
2854	0.2521365302
2855	0.252059902
2856	0.2520082767
2857	0.2519919227
2858	0.251976196
2859	0.2519604467
2860	0.2519446108
2861	0.2518697708
2862	0.2518530994
2863	0.2517906944
2864	0.2517761655
2865	0.2517534081
2866	0.2517063127
2867	0.2516928423
2868	0.2516780205
2869	0.2516629284
2870	0.2516473407
2871	0.2515612245
2872	0.2514889906
2873	0.2514733559
2874	0.2513960449
2875	0.2513719838
2876	0.251349523
2877	0.2512786487
2878	0.2512492907
2879	0.2512335221
2880	0.2511858099
2881	0.2511601723
2882	0.2511015541
2883	0.2510231352
2884	0.251008535
2885	0.2509929021
2886	0.2509674834
2887	0.2509404019
2888	0.2508692472
2889	0.2508546957
2890	0.2507932985
2891	0.2507116687
2892	0.2506453119
2893	0.2505845073
2894	0.2505314712
2895	0.2504958111
2896	0.2504796164
2897	0.2504511383
2898	0.2504351203
2899	0.2503948289
2900	0.2503795751
2901	0.2503171632
2902	0.2502842223
2903	0.2502690849
2904	0.2502535608
2905	0.2501928589
2906	0.2501193302
2907	0.250104373
2908	0.2500799497
2909	0.2500034829
2910	0.2499879401
2911	0.2499664478
2912	0.2498829531
2913	0.2498259751
2914	0.2498103875
2915	0.2497950721
2916	0.2497717312
2917	0.2497326656
2918	0.2496707757
2919	0.2496553869
2920	0.2495626908
2921	0.2495477566
2922	0.2495094817
2923	0.2494940272
2924	0.2494411522
2925	0.2494140446
